	Metabolism	MODULE	NAME	PWY_ID
1348	Aromatics degradation	M00545	Trans-cinnamate degradation, trans-cinnamate => acetyl-CoA	00360
1349	Aromatics degradation	M00545	Trans-cinnamate degradation, trans-cinnamate => acetyl-CoA	01220
1350	Aromatics degradation	M00545	Trans-cinnamate degradation, trans-cinnamate => acetyl-CoA	01100
1351	Aromatics degradation	M00545	Trans-cinnamate degradation, trans-cinnamate => acetyl-CoA	01120
1352	Aromatics degradation	M00915	Caffeine degradation, caffeine => xanthine	00232
1353	Aromatics degradation	M00915	Caffeine degradation, caffeine => xanthine	01100
1354	Aromatics degradation	M00915	Caffeine degradation, caffeine => xanthine	01120
1355	Pathogenicity	M00852	Vibrio cholerae pathogenicity signature, toxin coregulated pilus	05110
1356	Pathogenicity	M00852	Vibrio cholerae pathogenicity signature, toxin coregulated pilus	05111
1357	Pathogenicity	M00850	Vibrio cholerae pathogenicity signature, cholera toxins	05111
1358	Pathogenicity	M00542	EHEC/EPEC pathogenicity signature, T3SS and effectors	05111
1359	Pathogenicity	M00363	EHEC pathogenicity signature, Shiga toxin	05130
1360	Pathogenicity	M00363	EHEC pathogenicity signature, Shiga toxin	05131
1361	Pathogenicity	M00853	ETEC pathogenicity signature, colonization factors	05131
1362	Pathogenicity	M00576	ETEC pathogenicity signature, heat-labile and heat-stable enterotoxins	05131
1363	Pathogenicity	M00856	Salmonella enterica pathogenicity signature, typhoid toxin	05131
1364	Pathogenicity	M00857	Salmonella enterica pathogenicity signature, Vi antigen	05131
1365	Pathogenicity	M00575	Pertussis pathogenicity signature, T1SS	05131
1366	Pathogenicity	M00574	Pertussis pathogenicity signature, pertussis toxin	05131
1367	Pathogenicity	M00564	Helicobacter pylori pathogenicity signature, cagA pathogenicity island	05131
1368	Pathogenicity	M00859	Bacillus anthracis pathogenicity signature, anthrax toxin	05131
1369	Pathogenicity	M00860	Bacillus anthracis pathogenicity signature, polyglutamic acid capsule biosynthesis	05131
1370	Drug resistance	M00851	Carbapenem resistance	05131
1371	Drug resistance	M00625	Methicillin resistance	05131
1372	Drug resistance	M00627	beta-Lactam resistance, Bla system	05131
1373	Drug resistance	M00745	Imipenem resistance, repression of porin OprD	05131
1374	Drug resistance	M00651	Vancomycin resistance, D-Ala-D-Lac type	01502
1375	Drug resistance	M00651	Vancomycin resistance, D-Ala-D-Lac type	02020
1376	Drug resistance	M00652	Vancomycin resistance, D-Ala-D-Ser type	01502
1377	Drug resistance	M00652	Vancomycin resistance, D-Ala-D-Ser type	02020
1378	Drug resistance	M00704	Tetracycline resistance, efflux pump Tet38	02020
1379	Drug resistance	M00725	Cationic antimicrobial peptide (CAMP) resistance, dltABCD operon	02020
1380	Drug resistance	M00726	Cationic antimicrobial peptide (CAMP) resistance, lysyl-phosphatidylglycerol (L-PG) synthase MprF	02020
1381	Drug resistance	M00730	Cationic antimicrobial peptide (CAMP) resistance, VraFG transporter	02020
1382	Drug resistance	M00744	Cationic antimicrobial peptide (CAMP) resistance, protease PgtE	02020
1383	Drug resistance	M00718	Multidrug resistance, efflux pump MexAB-OprM	02020
1384	Drug resistance	M00639	Multidrug resistance, efflux pump MexCD-OprJ	02020
1385	Drug resistance	M00641	Multidrug resistance, efflux pump MexEF-OprN	02020
1386	Drug resistance	M00642	Multidrug resistance, efflux pump MexJK-OprM	02020
1387	Drug resistance	M00643	Multidrug resistance, efflux pump MexXY-OprM	02020
1388	Drug resistance	M00769	Multidrug resistance, efflux pump MexPQ-OpmE	02020
1389	Drug resistance	M00649	Multidrug resistance, efflux pump AdeABC	02020
1390	Drug resistance	M00696	Multidrug resistance, efflux pump AcrEF-TolC	02020
1391	Drug resistance	M00697	Multidrug resistance, efflux pump MdtEF-TolC	02020
1392	Drug resistance	M00698	Multidrug resistance, efflux pump BpeEF-OprC	02020
1393	Drug resistance	M00700	Multidrug resistance, efflux pump AbcA	02020
1394	Drug resistance	M00702	Multidrug resistance, efflux pump NorB	02020
1395	Drug resistance	M00714	Multidrug resistance, efflux pump QacA	02020
1396	Drug resistance	M00705	Multidrug resistance, efflux pump MepA	02020
1397	Drug resistance	M00746	Multidrug resistance, repression of porin OmpF	02020
1398	Plant pathogenicity	M00660	Xanthomonas spp. pathogenicity signature, T3SS and effectors	02020
1399	Symbiosis	M00664	Nodulation	02020
1400	Metabolic capacity	M00611	Oxygenic photosynthesis in plants and cyanobacteria	02020
1401	Metabolic capacity	M00612	Anoxygenic photosynthesis in purple bacteria	02020
1402	Metabolic capacity	M00613	Anoxygenic photosynthesis in green nonsulfur bacteria	02020
1403	Metabolic capacity	M00614	Anoxygenic photosynthesis in green sulfur bacteria	02020
1404	Metabolic capacity	M00617	Methanogen	02020
1405	Metabolic capacity	M00618	Acetogen	02020
1406	Metabolic capacity	M00615	Nitrate assimilation	02020
1407	Metabolic capacity	M00616	Sulfate-sulfur assimilation	02020
